Identifier,Title,Alternative Title,Description,Language,Creator,Publisher,Genre,Subject,Keyword,Date,Issued,Temporal Coverage,Date Range,Solr Year,Spatial Coverage,Bounding Box,Type,Geometry Type,Format,Information,Download,MapServer,FeatureServer,ImageServer,TileServer,Slug,Provenance,Code,Is Part Of,Status,Accrual Method,Date Accessioned,Rights,Access Rights,Suppressed,Child,Is Part Of,Thumbnail
3b45261b87304d41aa8110fac213f0c4,CannabisResultsbyCounty,,"Result data from the study ""The Greenhouse Gas Emissions of Indoor Cannabis Production in the United States"", aggregated to county.Each county contains attributes for the mean, minimum, and maximum values for estimated greenhouse gas emissions, electricity usage, and natural gas usage required for indoor cannabis grow operations.Data were originally calculated for weather station locations throughout the US, using climate data and power grid information, interpolated as a surface at a 500-m cell size, then aggregated to county for the purposes of this web map.Units:Greenhouse gas emissions: kg-CO2-eq per kg-dried flowerElectricity: kWh per kg-dried flowerNatural Gas: MJ per kg-dried flower",[],e.tulanow,Colorado State University,,climatologyMeteorologyAtmosphere,,1612486727000,,,,2021,,"-179.14893816071182,18.91036502131749,-66.94989354701508,71.36517405263591",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/3b45261b87304d41aa8110fac213f0c4,https://opendata.arcgis.com/datasets/3b45261b87304d41aa8110fac213f0c4_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/CannabisResultsbyCounty/FeatureServer/0,,,,Colorado State University,,,,,,,public,,,,thumbnail/ago_downloaded.png
6c3aeca16cf54349a8f68b42b47f2cc3,CameronPeakFire2020_Trailheads,CameronPeakFire2020_Trailheads,"The Colorado Trail System, now titled the Colorado Trail Explorer (COTREX), endeavors to map every trail in the state of Colorado. Currently there are nearly 40,000 miles of trails mapped. Trails come from a variety of sources (USFS, BLM, local parks & recreation departments, local governments). Responsibility for accuracy of the data rests with the source.These data were last updated on 9/11/2019",[],csanf_CSUrams,Colorado State University,,boundaries,,1607903337000,,,,2020,,"-105.82382286009678,40.47362246924699,-105.2254370008126,40.74510747253623",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/6c3aeca16cf54349a8f68b42b47f2cc3,https://opendata.arcgis.com/datasets/6c3aeca16cf54349a8f68b42b47f2cc3_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/CameronPeakFire2020_Trailheads/FeatureServer/0,,,,Colorado State University,,,,,,"This map layer is a product and property of Colorado Parks & Wildlife, a division of the Colorado Department of Natural Resources. Care should be taken in interpreting these data. Written documents may accompany this map layer and should be referenced. The information portrayed on these map layers should not replace field studies necessary for more localized planning efforts. The Colorado Department of Natural Resources is not responsible and shall not be liable to the user for damages of any kind arising out of the use of data or information provided by the Department, including the installation of the data or information, its use, or the results obtained from its use. ANY DATA OR INFORMATION PROVIDED BY THE DEPARTMENT OF NATURAL RESOURCES IS PROVIDED ""AS IS"" WITHOUT WARRANTY OF ANY KIND, EITHER EXPRESS OR IMPLIED, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE. Data or information provided by the Department of Natural Resources shall be used and relied upon only at the user's sole risk, and the user agrees to indemnify and hold harmless the Department of Natural Resources, its officials, officers and employees from any liability arising out of the use of the data or information provided.",public,,,,thumbnail/thumbnail.png
1034b1f4fd1d4dbf86cd12456dde5eeb,WBDHU8_RG,WBDHU8_RG,"The Watershed Boundary Dataset (WBD) for the Rio Grande River Basin, Hydrological Units 8.The Watershed Boundary Dataset (WBD) is a comprehensive aggregated collection of hydrologic unit data consistent with the national criteria for delineation and resolution. It defines the areal extent of surface water drainage to a point except in coastal or lake front areas where there could be multiple outlets as stated by the ""Federal Standards and Procedures for the National Watershed Boundary Dataset (WBD)"" ""Standard"" (http://pubs.usgs.gov/tm/11/a3/). Watershed boundaries are determined solely upon science-based hydrologic principles, not favoring any administrative boundaries or special projects, nor particular program or agency. This dataset represents the hydrologic unit boundaries to the 12-digit (6th level) for the entire United States. Some areas may also include additional subdivisions representing the 14- and 16-digit hydrologic unit (HU). At a minimum, the HUs are delineated at 1:24,000-scale in the conterminous United States, 1:25,000-scale in Hawaii, Pacific basin and the Caribbean, and 1:63,360-scale in Alaska, meeting the National Map Accuracy Standards (NMAS). Higher resolution boundaries are being developed where partners and data exist and will be incorporated back into the WBD. WBD data are delivered as a dataset of polygons and corresponding lines that define the boundary of the polygon. WBD polygon attributes include hydrologic unit codes (HUC), size (in the form of acres and square kilometers), name, downstream hydrologic unit code, type of watershed, non-contributing areas, and flow modifications. The HUC describes where the unit is in the country and the level of the unit. WBD line attributes contain the highest level of hydrologic unit for each boundary, line source information and flow modifications.",[],nwrs_ryan,Colorado State University,,boundaries,,1590003817000,,,,2020,,"-109.02341555299996,24.839491037000073,-97.08857608699998,38.458170249000034",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/1034b1f4fd1d4dbf86cd12456dde5eeb,https://opendata.arcgis.com/datasets/1034b1f4fd1d4dbf86cd12456dde5eeb_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/WBDHU8_RG/FeatureServer/0,,,,Colorado State University,,,,,,"The distributor shall not be held liable for improper or incorrect use of this data, based on the description of appropriate/inappropriate uses described in this metadata document. It is strongly recommended that this data is directly acquired from the distributor and not indirectly through other sources which may have changed the data in some way. These data should not be used at scales greater than 1:24,000 for the purpose of identifying hydrographic watershed boundary feature locations in the United States. The Watershed Boundary Dataset is public information and may be interpreted by all organizations, agencies, units of government, or others based on needs; however, they are responsible for the appropriate application of the data. Photographic or digital enlargement of these maps to scales greater than that at which they were originally delineated can result in misrepresentation of the data. If enlarged, the maps will not include the fine detail that would be appropriate for mapping at the small scale. Digital data files are periodically updated and users are responsible for obtaining the latest version of the data from the source distributor. Acknowledgment of the origination agencies would be appreciated in products derived from these data.",public,,,,thumbnail/thumbnail.png
2cf4c94efe2e4037800b9cf762cf2fae,WBDHU4_RG,WBDHU4_RG,"The Watershed Boundary Dataset (WBD) for the Rio Grande River Basin, Hydrological Units 4.The Watershed Boundary Dataset (WBD) is a comprehensive aggregated collection of hydrologic unit data consistent with the national criteria for delineation and resolution. It defines the areal extent of surface water drainage to a point except in coastal or lake front areas where there could be multiple outlets as stated by the ""Federal Standards and Procedures for the National Watershed Boundary Dataset (WBD)"" ""Standard"" (http://pubs.usgs.gov/tm/11/a3/). Watershed boundaries are determined solely upon science-based hydrologic principles, not favoring any administrative boundaries or special projects, nor particular program or agency. This dataset represents the hydrologic unit boundaries to the 12-digit (6th level) for the entire United States. Some areas may also include additional subdivisions representing the 14- and 16-digit hydrologic unit (HU). At a minimum, the HUs are delineated at 1:24,000-scale in the conterminous United States, 1:25,000-scale in Hawaii, Pacific basin and the Caribbean, and 1:63,360-scale in Alaska, meeting the National Map Accuracy Standards (NMAS). Higher resolution boundaries are being developed where partners and data exist and will be incorporated back into the WBD. WBD data are delivered as a dataset of polygons and corresponding lines that define the boundary of the polygon. WBD polygon attributes include hydrologic unit codes (HUC), size (in the form of acres and square kilometers), name, downstream hydrologic unit code, type of watershed, non-contributing areas, and flow modifications. The HUC describes where the unit is in the country and the level of the unit. WBD line attributes contain the highest level of hydrologic unit for each boundary, line source information and flow modifications.",[],nwrs_ryan,Colorado State University,,boundaries,,1590003476000,,,,2020,,"-109.02341555299996,24.839491037000073,-97.08857608699998,38.458170249000034",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/2cf4c94efe2e4037800b9cf762cf2fae,https://opendata.arcgis.com/datasets/2cf4c94efe2e4037800b9cf762cf2fae_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/WBDHU4_RG/FeatureServer/0,,,,Colorado State University,,,,,,"The distributor shall not be held liable for improper or incorrect use of this data, based on the description of appropriate/inappropriate uses described in this metadata document. It is strongly recommended that this data is directly acquired from the distributor and not indirectly through other sources which may have changed the data in some way. These data should not be used at scales greater than 1:24,000 for the purpose of identifying hydrographic watershed boundary feature locations in the United States. The Watershed Boundary Dataset is public information and may be interpreted by all organizations, agencies, units of government, or others based on needs; however, they are responsible for the appropriate application of the data. Photographic or digital enlargement of these maps to scales greater than that at which they were originally delineated can result in misrepresentation of the data. If enlarged, the maps will not include the fine detail that would be appropriate for mapping at the small scale. Digital data files are periodically updated and users are responsible for obtaining the latest version of the data from the source distributor. Acknowledgment of the origination agencies would be appreciated in products derived from these data.",public,,,,thumbnail/thumbnail.png
bc81b49aff8f4ad1a48141bf318bfc41,Fuel Treatments 2004_2018,Fuel_Treatments_2004_2018,"HazFuelTrt_PL (Hazardous Fuel Treatments - Polygon) represents activities of hazardous fuel treatment reduction that are polygons. All accomplishments toward the unified hazardous fuels reduction target must meet the following definition: ""Vegetative manipulation designed to create and maintain resilient and sustainable landscapes, including burning, mechanical treatments, and/or other methods that reduce the quantity or change the arrangement of living or dead fuel so that the intensity, severity, or effects of wildland fire are reduced within acceptable ecological parameters and consistent with land management plan objectives, or activities that maintain desired fuel conditions. These conditions should be measurable or predictable using fire behavior prediction models or fire effects models."" The data came from the Forest Service's Natural Resource Manager (NRM) Forest Activity Tracking System (FACTS), which is the agency standard for managing information about activities related to fire/fuels, silviculture, and invasive species. FACTS is an activity tracking application for all levels of the Forest Service.",[],benjamin.markle_CSUrams,Colorado State University,,society,,1612983683000,,,,2021,,"-106.30136438888917,39.55381447629838,-105.25436071941226,41.00722847991286",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/bc81b49aff8f4ad1a48141bf318bfc41,https://opendata.arcgis.com/datasets/bc81b49aff8f4ad1a48141bf318bfc41_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/Fuel_Treatments_2004_2018/FeatureServer/0,,,,Colorado State University,,,,,,"The USDA Forest Service makes no warranty, expressed or implied, including the warranties of merchantability and fitness for a particular purpose, nor assumes any legal liability or responsibility for the accuracy, reliability, completeness or utility of these geospatial data, or for the improper or incorrect use of these geospatial data. These geospatial data and related maps or graphics are not legal documents and are not intended to be used as such. The data and maps may not be used to determine title, ownership, legal descriptions or boundaries, legal jurisdiction, or restrictions that may be in place on either public or private land. Natural hazards may or may not be depicted on the data and maps, and land users should exercise due caution. The data are dynamic and may change over time. The user is responsible to verify the limitations of the geospatial data and to use the data accordingly.",public,,,,thumbnail/thumbnail.png
cd45d530b6bc46eba41a479b09448358,CameronPeakFire2020_Trails,CameronPeakFire2020_Trails,"The Colorado Trail System, now titled the Colorado Trail Explorer (COTREX), endeavors to map every trail in the state of Colorado. Currently there are nearly 40,000 miles of trails mapped. Trails come from a variety of sources (USFS, BLM, local parks & recreation departments, local governments). Responsibility for accuracy of the data rests with the source.These data were last updated on 9/11/2019",[],csanf_CSUrams,Colorado State University,,boundaries,,1607921922000,,,,2020,,"-105.90064924349353,40.47173787970842,-105.22400895012852,40.773368587388454",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/cd45d530b6bc46eba41a479b09448358,https://opendata.arcgis.com/datasets/cd45d530b6bc46eba41a479b09448358_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/CameronPeakFire2020_Trails/FeatureServer/0,,,,Colorado State University,,,,,,"This map layer is a product and property of Colorado Parks & Wildlife, a division of the Colorado Department of Natural Resources. Care should be taken in interpreting these data. Written documents may accompany this map layer and should be referenced. The information portrayed on these map layers should not replace field studies necessary for more localized planning efforts. The Colorado Department of Natural Resources is not responsible and shall not be liable to the user for damages of any kind arising out of the use of data or information provided by the Department, including the installation of the data or information, its use, or the results obtained from its use. ANY DATA OR INFORMATION PROVIDED BY THE DEPARTMENT OF NATURAL RESOURCES IS PROVIDED ""AS IS"" WITHOUT WARRANTY OF ANY KIND, EITHER EXPRESS OR IMPLIED, INCLUDING, BUT NOT LIMITED TO, THE IMPLIED WARRANTIES OF MERCHANTABILITY AND FITNESS FOR A PARTICULAR PURPOSE. Data or information provided by the Department of Natural Resources shall be used and relied upon only at the user's sole risk, and the user agrees to indemnify and hold harmless the Department of Natural Resources, its officials, officers and employees from any liability arising out of the use of the data or information provided.",public,,,,thumbnail/thumbnail.png
35c42c2da42340f3882cbd8bf2486cf4,BLM_RG,BLM_RG,"United States Bureau of Land Management lands within the Rio Grande River Basin. The USGS Protected Areas Database of the United States (PAD-US) is the nation's inventory of protected areas, including public open space and voluntarily provided, private protected areas, identified as an A-16 National Geospatial Data Asset in the Cadastral Theme (http://www.fgdc.gov/ngda-reports/NGDA_Datasets.html). PAD-US is an ongoing project with several published versions of a spatial database of areas dedicated to the preservation of biological diversity, and other natural, recreational or cultural uses, managed for these purposes through legal or other effective means. The geodatabase maps and describes public open space and other protected areas. Most areas are public lands owned in fee; however, long-term easements, leases, and agreements or administrative designations documented in agency management plans may be included. The PAD-US database strives to be a complete ""best available"" inventory of protected areas (lands and waters) including data provided by managing agencies and organizations. The dataset is built in collaboration with several partners and data providers (http://gapanalysis.usgs.gov/padus/stewards/). See Supplemental Information Section of this metadata record for more information on partnerships and links to major partner organizations. As this dataset is a compilation of many data sets; data completeness, accuracy, and scale may vary. Federal and state data are generally complete, while local government and private protected area coverage is about 50% complete, and depends on data management capacity in the state. For completeness estimates by state: http://www.protectedlands.net/partners. As the federal and state data are reasonably complete; focus is shifting to completing the inventory of local gov and voluntarily provided, private protected areas. The PAD-US geodatabase contains over twenty-five attributes and four feature classes to support data management, queries, web mapping services and analyses: Marine Protected Areas (MPA), Fee, Easements and Combined. The data contained in the MPA Feature class are provided directly by the National Oceanic and Atmospheric Administration (NOAA) Marine Protected Areas Center (MPA, http://marineprotectedareas.noaa.gov ) tracking the National Marine Protected Areas System. The Easements feature class contains data provided directly from the National Conservation Easement Database (NCED, http://conservationeasement.us ) The MPA and Easement feature classes contain some attributes unique to the sole source databases tracking them (e.g. Easement Holder Name from NCED, Protection Level from NOAA MPA Inventory). The ""Combined"" feature class integrates all fee, easement and MPA features as the best available national inventory of protected areas in the standard PAD-US framework. In addition to geographic boundaries, PAD-US describes the protection mechanism category (e.g. fee, easement, designation, other), owner and managing agency, designation type, unit name, area, public access and state name in a suite of standardized fields. An informative set of references (i.e. Aggregator Source, GIS Source, GIS Source Date) and ""local"" or source data fields provide a transparent link between standardized PAD-US fields and information from authoritative data sources. The areas in PAD-US are also assigned conservation measures that assess management intent to permanently protect biological diversity: the nationally relevant ""GAP Status Code"" and global ""IUCN Category"" standard. A wealth of attributes facilitates a wide variety of data analyses and creates a context for data to be used at local, regional, state, national and international scales. More information about specific updates and changes to this PAD-US version can be found in the Data Quality Information section of this metadata record as well as on the PAD-US website, http://gapanalysis.usgs.gov/padus/data/history/.) Due to the completeness and complexity of these data, it is highly recommended to review the Supplemental Information Section of the metadata record as well as the Data Use Constraints, to better understand data partnerships as well as see tips and ideas of appropriate uses of the data and how to parse out the data that you are looking for. For more information regarding the PAD-US dataset please visit, http://gapanalysis.usgs.gov/padus/. To find more data resources as well as view example analysis performed using PAD-US data visit, http://gapanalysis.usgs.gov/padus/resources/. The PAD-US dataset and data standard are compiled and maintained by the USGS Gap Analysis Program, http://gapanalysis.usgs.gov/ . For more information about data standards and how the data are aggregated please review the ""Standards and Methods Manual for PAD-US,"" http://gapanalysis.usgs.gov/padus/data/standards/ .",[],nwrs_ryan,Colorado State University,,boundaries,,1590118026000,,,,2020,,"-108.72765625100254,31.333401780873658,-103.07385785808566,38.42223949046769",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/35c42c2da42340f3882cbd8bf2486cf4,https://opendata.arcgis.com/datasets/35c42c2da42340f3882cbd8bf2486cf4_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/BLM_RG/FeatureServer/0,,,,Colorado State University,,,,,,"It is strongly recommended that these data are directly acquired from the U.S. Geological Survey Gap Analysis Program website and server (http://gapanalysis.usgs.gov/padus/data/ ), and not indirectly through other sources which may have changed the data in some way. It is also strongly recommended that careful attention be paid to the contents of the metadata file associated with these data (http://gapanalysis.usgs.gov/padus/data/metadata/ ). The U.S. Geological Survey and all contributing data partners and aggregators shall not be held liable for improper or incorrect use of the data described and/or contained herein. All information is created with a specific end use or uses in mind. This is especially true for GIS data, which is expensive to produce and must be directed to meet the immediate program needs. However, these data were created with the expectation that they would be used for other applications; therefore, we list below both appropriate and inappropriate uses. This list is in no way exhaustive but should serve as a guide to assess whether a proposed use can or cannot be supported by these data. For many uses, it is unlikely that PAD-US will provide the only data needed, and for uses with a regulatory outcome, field surveys should verify the result. In the end, it will be the responsibility of each data user to determine if these data can answer the question being asked, and if they are the best tool to answer that question. Contact the PAD-US Coordinator for guidance. While it is impossible to predict all the uses of these data we have listed several possible appropriate and inappropriate uses from GAP's perspective. Use constraints: Appropriate uses of the data: primarily as a coarse map for a large area such as the nation, a region or state (completeness in counties varies) or to provide context for finer-level maps. A general list of possible applications includes: -National, regional or statewide biodiversity planning, research, management, or policy making -National, Regional or state habitat conservation planning, research, management, or policy making -Outdoor recreation planning, research, management or policy making -Public health planning, research, management or policy making -County comprehensive planning -Large-area resource management planning -Coarse-filter evaluation of potential impacts or benefits of major projects or plan initiatives on biodiversity, such as utility or transportation corridors, wilderness proposals, habitat connectivity proposals, climate change adaption proposals, regional open space and recreation proposals, etc. -Determining relative amounts of management responsibility for specific biological resources among land stewards to facilitate cooperative management and planning. -Basic research on regional distributions of plants and animals and to help target both specific species and geographic areas for needed research. -Environmental impact assessment for large projects or military activities. -Estimation of potential economic impacts from loss of biological resource-based activities. -Education at all levels and for both students and citizens. Inappropriate Uses: It is far easier to identify appropriate uses than inappropriate ones, however, there is a ""fuzzy line"" that is eventually crossed when the differences in resolution of the data, size of geographic area being analyzed, and precision of the answer required for the question are no longer compatible. Examples include: -Using the data to map small areas (less than thousands of hectares), typically requiring mapping resolution at 1:24,000 scale and using aerial photographs or ground surveys in areas where data are incomplete. -Combining these data with other data finer than 1:100,000 scale to produce new hybrid maps or answer queries. -Generating specific areal measurements from the data finer than the nearest thousand hectares -Establishing exact boundaries for regulation or acquisition. -Establishing definite occurrence or non-occurrence of any feature for an exact geographic area -Determining abundance, health, or condition of any feature. -Establishing a measure of accuracy of any other data by comparison with GAP data. -Altering the data in any way and redistributing them as a GAP data product. -Using the data without acquiring and reviewing the metadata.",public,,,,thumbnail/thumbnail1590118358298.png
71a9bee880b64ac9b4317930abcd2e4c,RGB_FAOprc_Apr,RGB_FAOprc_Apr,"Estimated precipitation of the Rio Grande River Basin, during the month of April.Grid with estimated precipitation per month with a spatial resolution of 10 arc minutes. This dataset has been constructed from 27 075 stations with 1961-1990 climatological normals. The dataset consists of 12 ASCII-grids with mean monthly data in mm/day * 10, and one ASCII-grid with yearly data in mm/year. In addition, 12 ASCII-grid with monthly values at 5 arc minutes resolution are made available as input data for a global water balance model (GlobWat).",[],nwrs_ryan,Colorado State University,,climatologyMeteorologyAtmosphere,,1589908192000,,,,2020,,"-111.20030396251,23.661512953314,-95.2139610791968,39.2608558532226",Map Service,,Map Service,https://opendata.arcgis.com/datasets/71a9bee880b64ac9b4317930abcd2e4c,https://opendata.arcgis.com/datasets/71a9bee880b64ac9b4317930abcd2e4c_0.zip,,,,https://tiles.arcgis.com/tiles/KNdRU5cN6ENqCTjk/arcgis/rest/services/RGB_FAOprc_Apr/MapServer,,Colorado State University,,,,,,"There are no stated use limitation, the data is publicly available from the Food and Agriculture Organization of the United Nations.",public,,,,thumbnail/thumbnail1590001447281.png
01ab8fd94e09436294c3412d5fed7c42,BT CO - All Data,,"This file geodatabase contains data on the following for the Big Thompson Watershed:- Climate- Land cover- Land use- Energy production- Hydrology- Infrastructure- Political boundaries- Recreation- Elevation, slope, aspectAll data was downloaded and made up-to-date as of March, 2020 by CSU geospatial centroid intern Luke Chamberlain.",[],jlc4_CSUrams8,Colorado State University,,boundaries,,1585604176000,,,,2020,,"-109.05950099999994,36.99441700000004,-102.04185899999999,41.00304700000004",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/01ab8fd94e09436294c3412d5fed7c42,https://opendata.arcgis.com/datasets/01ab8fd94e09436294c3412d5fed7c42_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/Big_Thompson_HUB_Data/FeatureServer/0,,,,Colorado State University,,,,,,All data was downloaded from publicly available sources. Unique metadata information can be found for each feature class.,public,,,,thumbnail/ago_downloaded.gif
f47100de3f6b46bb9aebf8dc52d957bf,Cannabis Emissions Project Map App,,"This web mapping application shows the result data from the study ""The Greenhouse Gas Emissions of Indoor Cannabis Production in the United States"", aggregated to county.Each county contains attributes for the mean, minimum, and maximum values for estimated greenhouse gas emissions, electricity usage, and natural gas usage required for indoor cannabis grow operations.Data were originally calculated for weather station locations throughout the US, using climate data and power grid information, interpolated as a surface at a 500-m cell size, then aggregated to county for the purposes of this web map.User can search by county to view data for that countyUnits:Greenhouse gas emissions: kg-CO2-eq per kg-dried flowerElectricity: kWh per kg-dried flowerNatural Gas: MJ per kg-dried flowerFrom ""The Greenhouse Gas Emissions of Indoor Cannabis Production in the United States"" published Feb. 2021 in Nature Sustainability. Contact: Jason Quinn, Colorado State University jason.quinn@colostate.eduMaps and GIS analyses created through the CSU Geospatial Centroid,gis.colostate.edu",[],e.tulanow,Colorado State University,,climatologyMeteorologyAtmosphere,,1610776149000,,,,2021,,"-125.102,23.9979992,-66.134,50.1019992",Web Mapping Application,,Web Mapping Application,https://csurams.maps.arcgis.com/apps/webappviewer/index.html?id=f47100de3f6b46bb9aebf8dc52d957bf,,,,,,,Colorado State University,,,,,,,public,,,,thumbnail/ago_downloaded.png
d9b713e2e3724372914e080e72efadcc,WBDHU2_RG,WBDHU2_RG,"The Watershed Boundary Dataset (WBD) for the Rio Grande River Basin, Hydrological Units 2.The Watershed Boundary Dataset (WBD) is a comprehensive aggregated collection of hydrologic unit data consistent with the national criteria for delineation and resolution. It defines the areal extent of surface water drainage to a point except in coastal or lake front areas where there could be multiple outlets as stated by the ""Federal Standards and Procedures for the National Watershed Boundary Dataset (WBD)"" ""Standard"" (http://pubs.usgs.gov/tm/11/a3/). Watershed boundaries are determined solely upon science-based hydrologic principles, not favoring any administrative boundaries or special projects, nor particular program or agency. This dataset represents the hydrologic unit boundaries to the 12-digit (6th level) for the entire United States. Some areas may also include additional subdivisions representing the 14- and 16-digit hydrologic unit (HU). At a minimum, the HUs are delineated at 1:24,000-scale in the conterminous United States, 1:25,000-scale in Hawaii, Pacific basin and the Caribbean, and 1:63,360-scale in Alaska, meeting the National Map Accuracy Standards (NMAS). Higher resolution boundaries are being developed where partners and data exist and will be incorporated back into the WBD. WBD data are delivered as a dataset of polygons and corresponding lines that define the boundary of the polygon. WBD polygon attributes include hydrologic unit codes (HUC), size (in the form of acres and square kilometers), name, downstream hydrologic unit code, type of watershed, non-contributing areas, and flow modifications. The HUC describes where the unit is in the country and the level of the unit. WBD line attributes contain the highest level of hydrologic unit for each boundary, line source information and flow modifications.",[],nwrs_ryan,Colorado State University,,boundaries,,1590002022000,,,,2020,,"-109.02341555299996,24.839491037000073,-97.08857608699998,38.458170249000034",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/d9b713e2e3724372914e080e72efadcc,https://opendata.arcgis.com/datasets/d9b713e2e3724372914e080e72efadcc_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/WBDHU2_RG/FeatureServer/0,,,,Colorado State University,,,,,,"The distributor shall not be held liable for improper or incorrect use of this data, based on the description of appropriate/inappropriate uses described in this metadata document. It is strongly recommended that this data is directly acquired from the distributor and not indirectly through other sources which may have changed the data in some way. These data should not be used at scales greater than 1:24,000 for the purpose of identifying hydrographic watershed boundary feature locations in the United States. The Watershed Boundary Dataset is public information and may be interpreted by all organizations, agencies, units of government, or others based on needs; however, they are responsible for the appropriate application of the data. Photographic or digital enlargement of these maps to scales greater than that at which they were originally delineated can result in misrepresentation of the data. If enlarged, the maps will not include the fine detail that would be appropriate for mapping at the small scale. Digital data files are periodically updated and users are responsible for obtaining the latest version of the data from the source distributor. Acknowledgment of the origination agencies would be appreciated in products derived from these data.",public,,,,thumbnail/thumbnail.png
9cac01e11ad146e5b2b5ae9945ed0240,2016Fire,,This polygon feature class represents the final spatial extent and boundaries of the BLM Fire Occurence and History Perimeter: Final Perimeters.,[],csfs_dan,Colorado State University,,boundaries,,1576268599000,,,,2019,,"-109.04676903573052,37.10142562748987,-104.88435680587675,40.955248591784596",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/9cac01e11ad146e5b2b5ae9945ed0240,https://opendata.arcgis.com/datasets/9cac01e11ad146e5b2b5ae9945ed0240_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/2016Fire/FeatureServer/0,,,,Colorado State University,,,,,,,public,,,,thumbnail/ago_downloaded.png
de5d804bf02340b2bc4512780eb1e21e,RGB_FAOprc_Mar,RGB_FAOprc_Mar,"Estimated precipitation of the Rio Grande River Basin, during the month of March.Grid with estimated precipitation per month with a spatial resolution of 10 arc minutes. This dataset has been constructed from 27 075 stations with 1961-1990 climatological normals. The dataset consists of 12 ASCII-grids with mean monthly data in mm/day * 10, and one ASCII-grid with yearly data in mm/year. In addition, 12 ASCII-grid with monthly values at 5 arc minutes resolution are made available as input data for a global water balance model (GlobWat).",[],nwrs_ryan,Colorado State University,,climatologyMeteorologyAtmosphere,,1589908070000,,,,2020,,"-111.20030396251,23.661512953314,-95.2139610791968,39.2608558532226",Map Service,,Map Service,https://opendata.arcgis.com/datasets/de5d804bf02340b2bc4512780eb1e21e,https://opendata.arcgis.com/datasets/de5d804bf02340b2bc4512780eb1e21e_0.zip,,,,https://tiles.arcgis.com/tiles/KNdRU5cN6ENqCTjk/arcgis/rest/services/RGB_FAOprc_Mar/MapServer,,Colorado State University,,,,,,"There are no stated use limitation, the data is publicly available from the Food and Agriculture Organization of the United Nations.",public,,,,thumbnail/thumbnail1590001429352.png
de523605eebc4976a7ba1d73028db3d1,Aquifers_WHYMAP_RG,Aquifers_WHYMAP_RG,"Rio Grande River Basin Groundwater Data from the World-wide Hydrogeological Mapping and Assessment Programme (WHYMAP).The World-wide Hydrogeological Mapping and Assessment Programme (WHYMAP) provides data and information about the Earth´s major groundwater resources. The programme compiles hydrogeological information from regional, national and global sources, and visualizes the groundwater data as printed maps, web map application and web map service. These products provide information on quantity, quality and vulnerability of the groundwater resources on Earth and help communicating groundwater related issues to water experts, decision makers and the general public.",[],nwrs_ryan,Colorado State University,,economy,,1590000806000,,,,2020,,"-109.02340531,24.839486986000058,-97.13695027899996,38.458164079000035",Feature Service,,Feature Service,https://opendata.arcgis.com/datasets/de523605eebc4976a7ba1d73028db3d1,https://opendata.arcgis.com/datasets/de523605eebc4976a7ba1d73028db3d1_0.zip,,https://services1.arcgis.com/KNdRU5cN6ENqCTjk/arcgis/rest/services/Aquifers_WHYMAP_RG/FeatureServer/0,,,,Colorado State University,,,,,,,public,,,,thumbnail/thumbnail1590001027979.png
